"Gene_ID","Kmeans_Cluster"
"g_07191","1"
"g_07206","5"
"g_07217","2"
"g_07221","1"
"g_07239","2"
"g_07248","2"
"g_07250","1"
"g_07309","2"
"g_07329","1"
"g_07344","1"
"g_07349","1"
"g_07359","2"
"g_07376","2"
"g_07381","2"
"g_07385","2"
"g_07405","2"
"g_07418","1"
"g_07420","1"
"g_07449","2"
"g_07452","1"
"g_07488","1"
"g_07490","1"
"g_07491","2"
"g_07504","2"
"g_07513","3"
"g_07521","1"
"g_07545","2"
"g_07566","2"
"g_07567","1"
"g_07570","1"
"g_07613","1"
"g_07643","7"
"g_07666","2"
"g_07675","1"
"g_07698","1"
"g_07719","2"
"g_07738","2"
"g_07739","1"
"g_07753","1"
"g_07775","1"
"g_07822","3"
"g_07824","1"
"g_07828","1"
"g_07829","6"
"g_07831","2"
"g_07842","2"
"g_07846","1"
"g_07877","1"
"g_07898","1"
"g_07901","2"
"g_07914","2"
"g_07916","1"
"g_07921","1"
"g_07923","1"
"g_07962","2"
"g_07977","5"
"g_07996","1"
"g_08036","1"
"g_08038","1"
"g_08040","1"
"g_08052","6"
"g_08074","1"
"g_08075","4"
"g_08079","1"
"g_08093","1"
"g_08103","2"
"g_08123","1"
"g_08166","1"
"g_08174","2"
"g_08194","1"
"g_08222","1"
"g_08236","1"
"g_08244","2"
"g_08252","1"
"g_08258","1"
"g_08265","2"
"g_08281","3"
"g_08307","2"
"g_08335","1"
"g_08361","1"
"g_08367","1"
"g_08375","6"
"g_08376","1"
"g_08392","2"
"g_08393","2"
"g_08394","4"
"g_08415","1"
"g_08418","2"
"g_08424","5"
"g_08436","6"
"g_08437","1"
"g_08440","1"
"g_08454","1"
"g_08468","1"
"g_08507","6"
"g_08508","1"
"g_08535","6"
"g_08563","1"
"g_08568","6"
"g_08572","1"
"g_08578","1"
"g_08605","3"
"g_08636","1"
"g_08641","1"
"g_08654","2"
"g_08658","2"
"g_08683","1"
"g_08700","5"
"g_08716","1"
"g_08739","2"
"g_08740","2"
"g_08743","1"
"g_08757","2"
"g_08758","2"
"g_08761","1"
"g_08789","2"
"g_08807","3"
"g_08813","2"
"g_08833","1"
"g_08836","6"
"g_08837","2"
"g_08863","6"
"g_08880","5"
"g_08892","6"
"g_08893","1"
"g_08894","6"
"g_08909","1"
"g_08928","3"
"g_08950","1"
"g_08969","6"
"g_08974","1"
"g_08991","2"
"g_08992","6"
"g_09008","7"
"g_09010","1"
"g_09021","6"
"g_09041","1"
"g_09042","1"
"g_09057","2"
"g_09080","1"
"g_09084","2"
"g_09091","1"
"g_09109","2"
"g_09123","1"
"g_09126","2"
"g_09139","1"
"g_09143","6"
"g_09160","2"
"g_09173","2"
"g_09177","1"
"g_09183","6"
"g_09198","1"
"g_09218","1"
"g_09222","1"
"g_09228","2"
"g_09230","2"
"g_09247","1"
"g_09260","2"
"g_09340","2"
"g_09348","1"
"g_09354","6"
"g_09363","1"
"g_09372","1"
"g_09378","2"
"g_09414","1"
"g_09416","2"
"g_09434","1"
"g_09443","1"
"g_09447","1"
"g_09453","1"
"g_09481","2"
"g_09501","2"
"g_09512","5"
"g_09525","2"
"g_09532","1"
"g_09545","2"
"g_09556","1"
"g_09569","1"
"g_09580","2"
"g_09581","3"
"g_09592","6"
"g_09606","1"
"g_09632","1"
"g_09673","1"
"g_09685","6"
"g_09688","2"
"g_09691","1"
"g_09707","2"
"g_09725","6"
"g_09747","7"
"g_09748","1"
"g_09751","1"
"g_09756","1"
"g_09771","6"
"g_09773","6"
"g_09778","1"
"g_09784","1"
"g_09798","3"
"g_09810","1"
"g_09812","1"
"g_09819","6"
"g_09835","2"
"g_09875","1"
"g_09880","6"
"g_09928","1"
"g_09935","1"
"g_09948","1"
"g_09955","1"
"g_09995","1"
"g_09998","1"
"g_10003","2"
"g_10028","5"
"g_10029","6"
"g_10034","2"
"g_10039","1"
"g_10049","1"
"g_10080","1"
"g_10081","1"
"g_10114","1"
"g_10126","1"
"g_10139","4"
"g_10142","1"
"g_10145","1"
"g_10158","1"
"g_10194","6"
"g_10218","5"
"g_10242","1"
"g_10266","1"
"g_10276","6"
"g_10277","2"
"g_10294","1"
"g_10303","1"
"g_10340","2"
"g_10370","1"
"g_10375","1"
"g_10379","1"
"g_10384","1"
"g_10387","2"
"g_10389","1"
"g_10398","2"
"g_10403","2"
"g_10414","1"
"g_10431","1"
"g_10433","1"
"g_10434","4"
"g_10438","1"
"g_10481","2"
"g_10491","1"
"g_10519","1"
"g_10539","3"
"g_10551","2"
"g_10561","1"
"g_10581","2"
"g_10593","1"
"g_10610","5"
"g_10626","2"
"g_10630","2"
"g_10638","1"
"g_10640","1"
"g_10655","1"
"g_10676","2"
"g_10686","6"
"g_10689","6"
"g_10690","1"
"g_10691","2"
"g_10693","2"
"g_10712","2"
"g_10714","2"
"g_10726","1"
"g_10730","1"
"g_10744","1"
"g_10746","1"
"g_10755","1"
"g_10759","2"
"g_10789","2"
"g_10805","1"
"g_10826","1"
"g_10855","2"
"g_10868","5"
"g_10881","6"
"g_10882","1"
"g_10896","2"
"g_10903","1"
"g_10915","2"
"g_10931","1"
"g_10959","4"
"g_10964","2"
"g_10966","5"
"g_10973","2"
"g_10989","7"
"g_10993","1"
"g_11001","1"
"g_11006","1"
"g_11027","2"
"g_11054","1"
"g_11055","1"
"g_11057","2"
"g_11069","2"
"g_11086","2"
"g_11106","3"
"g_11108","6"
"g_11110","1"
"g_11129","1"
"g_11132","1"
"g_11150","1"
"g_11163","1"
"g_11168","3"
"g_11186","2"
"g_11187","1"
"g_11201","2"
"g_11235","6"
"g_11255","1"
"g_11275","1"
"g_11292","2"
"g_11296","3"
"g_11299","1"
"g_11305","2"
"g_11316","2"
"g_11317","2"
"g_11321","2"
"g_11327","1"
"g_11357","1"
"g_11371","2"
"g_11372","1"
"g_11383","1"
"g_11388","6"
"g_11393","1"
"g_11409","1"
"g_11410","1"
"g_11412","1"
"g_11416","1"
"g_11432","1"
"g_11496","2"
"g_11498","1"
"g_11499","2"
"g_11500","2"
"g_11530","1"
"g_11532","1"
"g_11533","1"
"g_11541","2"
"g_11555","1"
"g_11569","1"
"g_11582","7"
"g_11607","1"
"g_11623","2"
"g_11626","1"
"g_11636","1"
"g_11658","1"
"g_11682","1"
"g_11702","1"
"g_11705","1"
"g_11709","7"
"g_11734","2"
"g_11743","2"
"g_11760","1"
"g_11771","1"
"g_11773","1"
"g_11774","1"
"g_11802","1"
"g_11810","6"
"g_11812","1"
"g_11818","1"
"g_11820","1"
"g_11842","2"
"g_11845","2"
"g_11851","1"
"g_11856","6"
"g_11865","5"
"g_11866","2"
"g_11869","1"
"g_11891","1"
"g_11900","1"
"g_11901","1"
