"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label"
"g_11865",29.6226430401487,-4.67852324565188,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_11866",-4.73622998225285,-33.016114435131,"Cluster 3","Cluster 10","Cluster 6","Cluster 7","Cluster 1"
"g_11869",-48.2299349658817,19.7930089012659,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_11891",-40.1319803353865,15.9274947057542,"Cluster 7","Cluster 7","Cluster 8","Cluster 7","Cluster 1"
"g_11900",-31.0093292107671,-21.6588241257217,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_11901",-36.7521561492832,23.6406372715441,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_11906",-5.42909165983279,7.63895922870433,"Cluster 7","Cluster 7","Cluster 8","Cluster 7","Cluster 1"
"g_11915",32.1086841279314,-33.1311080457496,"Cluster 8","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_11926",41.1822711525143,11.9534392577724,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_11932",-28.6435752207649,11.2115879197267,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_11938",-42.1128632916907,7.68872517319847,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_11950",-10.385924180914,-19.6769638403318,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_11985",-52.7902775000365,-1.18510238933185,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_12007",-50.9828469885403,25.8885230257389,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_12028",2.50610812035457,-16.3154564951789,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_12040",-10.3669221883801,-36.0313263834998,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_12069",6.45100185886652,-43.5510456023441,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_12099",-36.7003746603888,8.42185953720424,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12108",37.299411777214,-26.0567208174708,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 1"
"g_12114",34.5711204827132,0.0651130460994776,"Cluster 1","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12120",-20.5200048619417,-24.2730222908255,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12127",-9.10761267640175,-9.97835765512451,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12138",-41.7682146402234,23.6611549579626,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12144",3.54290504678433,49.0529334369644,"Cluster 9","Cluster 1","Cluster 7","Cluster 10","Cluster 1"
"g_12229",-28.5215255892985,13.268745143079,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_12246",33.6654305620487,-22.044509814186,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 3"
"g_12256",-46.5472475723345,20.6350952074491,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_12258",-26.2075693528328,11.7505207663921,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12267",-11.8226824315307,-25.1051683406679,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12270",-16.8228909522125,-22.7439159075911,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12278",49.6767875312969,2.29324817176146,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12291",52.4068440906234,2.17770894362493,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12299",-46.3423594263644,18.5081572065426,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_12315",-43.2469582351726,15.9556285424809,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12316",-7.59604845703436,-24.9644276085435,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_12320",-36.3629648534926,-2.0176379901593,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12324",-29.219832327404,-1.34164586389047,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12348",-26.7694957806342,-12.399709896984,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12365",34.0228803550267,-26.8726187970697,"Cluster 8","Cluster 2","Cluster 3","Cluster 4","Cluster 1"
"g_12379",-8.23636898636992,-20.4766474597201,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12382",5.45285576596453,11.1615012799054,"Cluster 10","Cluster 3","Cluster 5","Cluster 9","Cluster 8"
"g_12399",63.3169840268478,4.36440118595654,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12414",-24.7962908704356,-5.10788660189743,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12424",-48.6826985818381,22.3375607709374,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12427",49.6095493137989,14.27170338502,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12430",-11.0011906920954,-22.7242897392263,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12435",18.304463158898,-47.3187422003517,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_12482",-54.5044073796996,12.4523528359862,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12502",-39.3194526933626,-10.5350753290783,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12503",-29.5124618977542,-30.2357047586887,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12532",-27.6969651236281,-12.0857988800667,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12557",-29.4449993358627,-5.80370436358422,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12583",12.9550810570091,-41.1520025104017,"Cluster 3","Cluster 2","Cluster 6","Cluster 8","Cluster 1"
"g_12639",-7.73895851513645,-9.76785531588252,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12652",8.00067827103167,-40.0422456185724,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_12663",-43.5473622431044,-7.8024011821381,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12672",-52.462269042578,25.1966413864708,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12685",-2.20245428484417,-32.6243868299933,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_12689",-46.1326562955892,13.0139041295387,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12719",-4.06370470352533,19.8610133015711,"Cluster 10","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_12727",-29.8925509397107,-0.820331244106376,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12731",-7.60863220023684,-34.2046745984006,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_12733",55.2490041732879,8.41998801217287,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12741",-27.6406558568277,-20.2165582306641,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12743",-29.9609960557347,-15.036466326112,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12776",-29.7450913392589,9.46749821312411,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12780",-24.0604906604219,-8.8779707489197,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12787",29.141626921294,-1.73125303192464,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_12791",-23.2459159469094,-21.2253337395339,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_12813",-4.84470618913079,-35.2523632711421,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_12824",-5.81930589130365,-11.7922559339209,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12833",-43.4255937162533,-7.78475455110281,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12847",8.94275530181439,2.86542342841731,"Cluster 6","Cluster 4","Cluster 5","Cluster 5","Cluster 2"
"g_12850",42.8862872807183,-15.285491084564,"Cluster 8","Cluster 8","Cluster 4","Cluster 4","Cluster 3"
"g_12853",-4.68392802383173,9.41378969329959,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_12872",-40.6070882090625,21.6332284139487,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12878",57.7225608279315,-2.61043702200342,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12899",-37.4444319774332,3.82275662392196,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12904",-11.2107011075228,24.3502686713949,"Cluster 2","Cluster 5","Cluster 10","Cluster 9","Cluster 6"
"g_12909",-52.5094885752045,7.00647772418835,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_12917",-0.0293068791974165,-43.3138659826721,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_12933",-40.8075293850795,2.49887853746577,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12957",-49.697755630173,27.249009311593,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_12966",66.0496612976997,5.64305955750485,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12971",-48.183274976676,31.2153995816611,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_12975",-51.5225098819656,16.8821620613886,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_12995",-40.8848418022221,13.954459314863,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_12997",-25.7211700860019,-15.033945301395,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_12998",-47.2979996922761,1.5234276371405,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_13008",-28.0598660455176,-10.9261044361846,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13009",-53.6414750288125,12.9229074433286,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_13013",-40.5211788795871,4.60852408801991,"Cluster 7","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_13022",-41.0214824384727,10.0994307487428,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_13060",-2.50646909256151,-17.3179548464298,"Cluster 3","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13070",31.9940328319384,-35.1847106827906,"Cluster 3","Cluster 2","Cluster 3","Cluster 4","Cluster 1"
"g_13074",-9.10204059744694,-33.8203150772434,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_13097",-31.5064935727098,-12.2316797261961,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13145",-25.446957889892,-18.0768017709805,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13168",-19.9601181088319,-21.085135074146,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13184",-9.43072595373024,-33.3571971924997,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_13185",15.5717049346126,-47.1035425080516,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_13195",-22.5656520769744,-17.0353646801371,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13197",-22.3968015609699,-16.2951749244926,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13206",-54.2041877512733,13.6025800053171,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_13209",60.6789831770958,9.28525866342649,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13211",-9.48673688712738,-13.4485744060224,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13231",63.7423090185194,6.71774965374741,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13265",-41.7601008632928,-3.45096185589013,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13274",-54.6928359566703,6.47656202789888,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_13276",-28.9557466419595,-1.37827443620213,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13294",-28.9785537181191,-16.5136024005986,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13296",7.0607193301488,-18.4355735223325,"Cluster 7","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_13302",-17.308250711952,-0.0535073498208712,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13306",-40.3362396985273,3.24865766818784,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13321",-41.3611916462604,-8.50912213295881,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13329",-7.53427141442019,-20.9324511560393,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_13339",-45.7930288858687,-1.11321820239913,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13356",57.8266278298645,1.68392704509483,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13388",0.842747545552483,18.6332289990023,"Cluster 5","Cluster 3","Cluster 9","Cluster 9","Cluster 9"
"g_13392",-40.8159157475527,13.9030110642352,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_13400",-11.188409452331,-24.4797834548862,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13418",-45.407688463681,-7.25513351302436,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13441",-46.1621264399351,7.20760193420149,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13444",-3.3151219143805,-8.04171479541665,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13450",62.0474174873176,-0.0859336062266887,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13453",59.0803098476587,8.3676232060739,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13458",-48.2961191823102,30.5828078792882,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13461",-40.0009329498065,-3.97112418739401,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13467",-36.6043565535459,9.64418425377826,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13496",0.615378962609871,-27.5035009055258,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_13500",3.99763257359935,18.6950806438965,"Cluster 5","Cluster 3","Cluster 9","Cluster 9","Cluster 7"
"g_13519",-28.3225365032892,4.18976145167122,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13533",-4.53672347626427,-10.6236787361267,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13537",-53.6127779155935,-4.88866714095085,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13551",66.5942115833378,8.04017961764415,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13552",-5.16570815271801,0.537676129242243,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13553",-28.6607558275239,-30.7263183624087,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13558",-11.6661535622939,-4.92670752758074,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13561",-21.7044507751507,-10.9614082997524,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13583",-35.8837723579936,23.4730769209648,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_13587",-26.8322642125067,-9.06229740716796,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13612",27.3949035714436,3.25803576052601,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_13613",51.7030036614861,1.9524706771056,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_13618",-3.72336723841832,-29.8515759224683,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_13641",-33.0279755077684,16.4752226483772,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_13643",-31.3124485934026,4.97345117116752,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13707",19.4427963639727,-2.62234921911546,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 2"
"g_13721",8.85665903646315,-37.5621440533044,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_13745",-25.2444086774438,-15.2174785573024,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13758",-24.0549968007593,13.5888188012728,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13762",-43.275941547258,4.04323370905695,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_13770",65.3768719716935,6.87436144885603,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13785",-32.0131614092715,-19.0179960474406,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13786",59.8438634422403,6.01706916136706,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13788",60.9628014290202,5.05464441944001,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13804",-43.9229890253871,2.49862170400997,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_13821",22.9356647152319,-46.422265876216,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_13823",-35.7169627639209,8.1640761715014,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13852",1.53596275888363,-49.9184131873108,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_13854",-52.5894122607069,-4.67391084619412,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13860",-50.2985989424127,-8.08767311400524,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13861",-56.6357306894314,15.6876769987067,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_13866",-2.52207341431149,-21.5359695925852,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13886",-27.9527820694653,-16.7139432517961,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13900",64.7238983394432,4.27705958401693,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_13921",-18.1889369673821,-6.36792450426611,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13931",2.81184238891018,-16.3706957322186,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_13937",29.985886248247,-43.383786894917,"Cluster 3","Cluster 2","Cluster 3","Cluster 6","Cluster 1"
"g_13947",-53.9547462561044,3.44875206583036,"Cluster 7","Cluster 7","Cluster 8","Cluster 7","Cluster 1"
"g_13948",60.8782839593174,9.48501165032155,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_13949",16.211588219977,-37.5034713554279,"Cluster 3","Cluster 2","Cluster 6","Cluster 7","Cluster 1"
"g_13965",-29.71703673662,-18.0139271764378,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13972",-27.4083929706988,-18.9668753193952,"Cluster 7","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_13973",61.8774252222787,0.566138681379567,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_13977",-31.7388550994042,-19.5345871281724,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_13980",55.1751090438539,-13.1540833517798,"Cluster 2","Cluster 8","Cluster 4","Cluster 4","Cluster 6"
"g_13988",31.7007203833368,2.27651416547431,"Cluster 1","Cluster 6","Cluster 1","Cluster 5","Cluster 1"
"g_14008",-14.5528238959643,25.3009045368345,"Cluster 2","Cluster 9","Cluster 10","Cluster 9","Cluster 6"
"g_14022",-44.4966678546318,1.03317031694172,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14043",5.36276781073959,8.70837023509893,"Cluster 6","Cluster 4","Cluster 5","Cluster 9","Cluster 4"
"g_14049",59.6137513302462,9.03437930941431,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14051",7.36345076481867,-18.4562076760276,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14057",-42.2341093496691,24.8420291368856,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_14060",-53.6160743624699,-4.95019066278847,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14084",-6.16311729351779,-16.4171470640586,"Cluster 3","Cluster 10","Cluster 8","Cluster 8","Cluster 1"
"g_14096",-14.0854837619054,-1.28850222772407,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14121",33.9022848740484,-19.6173131879628,"Cluster 8","Cluster 8","Cluster 3","Cluster 4","Cluster 3"
"g_14131",-29.0107809799677,-6.11718873242879,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14143",-46.4398434571731,-0.730741935066884,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14161",64.462712162932,8.91404635859788,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14162",-44.481773836819,-2.45996748800353,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14174",-0.0357991900247842,-38.3276751243947,"Cluster 3","Cluster 10","Cluster 6","Cluster 7","Cluster 1"
"g_14191",-47.0234950860357,20.7178833186564,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14209",42.8845517650523,-17.5143326701959,"Cluster 8","Cluster 8","Cluster 4","Cluster 4","Cluster 3"
"g_14210",-3.48650242393186,-40.8700128355541,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_14215",60.3669815682405,0.535248907325844,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14227",6.03099220092718,-39.4432399722296,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_14230",-54.95394824736,16.5707584100982,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_14231",-21.1340300861667,-31.9279322935185,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14250",6.95066444775645,-25.2509936596138,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_14258",12.1963078222181,-40.3186320135079,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_14278",-19.3682395746892,-22.6575992059321,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14289",1.51887075789393,-19.7661496974137,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
"g_14317",15.3459137002051,-47.8234200453418,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_14359",36.0504888324822,-30.4149720645077,"Cluster 3","Cluster 2","Cluster 3","Cluster 3","Cluster 1"
"g_14360",-36.0212819290284,-5.8350525349315,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_14397",14.4717861927344,-42.2374205996935,"Cluster 3","Cluster 2","Cluster 6","Cluster 6","Cluster 1"
"g_14422",-24.6874335881536,-6.63438386559196,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14423",57.0218578162634,-0.755680450677084,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14424",-14.5245516704183,-0.586717339949834,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14428",52.2134271586402,-15.9689456014415,"Cluster 2","Cluster 8","Cluster 4","Cluster 3","Cluster 3"
"g_14429",65.061237880109,4.70034386125478,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14434",-33.0472954915803,-11.168870775112,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14444",-47.524612620006,10.0231428964747,"Cluster 7","Cluster 10","Cluster 8","Cluster 7","Cluster 1"
"g_14454",-50.1546319620733,-7.82873153352123,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14462",-5.02569540413087,-13.980305886847,"Cluster 3","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14473",-0.310406281642352,44.2773087281116,"Cluster 4","Cluster 1","Cluster 7","Cluster 4","Cluster 1"
"g_14481",-19.3992757419905,-22.429624173306,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14482",-35.3769775497608,21.9709200762705,"Cluster 7","Cluster 7","Cluster 8","Cluster 2","Cluster 1"
"g_14488",-3.7049804847698,-31.7567113609554,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_14496",-54.6264321612117,17.9984131096843,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_14503",64.2020637822778,9.24373625730004,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_14510",-48.2844725851916,13.3670226045737,"Cluster 7","Cluster 7","Cluster 2","Cluster 2","Cluster 1"
"g_14515",46.9093003995763,7.97835143594545,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14528",-22.7463153062315,-31.8317501552121,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14544",48.0181652291718,5.8950168397319,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14558",55.9009667516948,7.00448245568781,"Cluster 7","Cluster 7","Cluster 2","Cluster 1","Cluster 1"
"g_14572",-9.31922838379001,-35.8805481625657,"Cluster 3","Cluster 10","Cluster 6","Cluster 6","Cluster 1"
"g_14580",-42.840108503659,-0.581553009840204,"Cluster 7","Cluster 10","Cluster 8","Cluster 2","Cluster 1"
"g_14581",-15.4504332634111,31.0660326731099,"Cluster 2","Cluster 9","Cluster 10","Cluster 4","Cluster 3"
"g_14591",2.15812103170456,-19.0674930069462,"Cluster 3","Cluster 10","Cluster 8","Cluster 6","Cluster 1"
